# time[ns]	wake_long[V/pC]	wake_dip_x[V/pC/mm]	wake_dip_y[V/pC/mm]
0.2133749	6.277181	1.64434	1.769453
0.2134166	6.276702	1.64418	1.769281
0.2134583	6.276211	1.644019	1.769108
0.2135	6.275702	1.643859	1.768935
0.2135417	6.275171	1.643698	1.768762
0.2135834	6.274613	1.643538	1.76859
0.2136251	6.274028	1.643377	1.768417
0.2136668	6.273397	1.643217	1.768244
0.2137085	6.272731	1.643056	1.768071
0.2137502	6.27202	1.642896	1.767899
0.2137919	6.271262	1.642735	1.767726
0.2138336	6.270455	1.642574	1.767553
0.2138753	6.26959	1.642414	1.76738
0.213917	6.26867	1.642253	1.767207
0.2139587	6.267691	1.642093	1.767034
0.2140004	6.26665	1.641932	1.766862
0.2140421	6.265547	1.641771	1.766689
0.2140838	6.264378	1.641611	1.766516
0.2141255	6.263143	1.64145	1.766343
0.2141672	6.261841	1.641289	1.76617
0.2142089	6.260423	1.641129	1.765997
0.2142506	6.259034	1.640968	1.765824
0.2142923	6.257529	1.640807	1.765651
0.214334	6.255956	1.640646	1.765478
0.2143757	6.254316	1.640486	1.765305
0.2144174	6.252609	1.640325	1.765132
0.2144591	6.250836	1.640164	1.764959
0.2145008	6.248999	1.640004	1.764786
0.2145425	6.247096	1.639843	1.764613
0.2145842	6.24514	1.639682	1.764441
0.2146259	6.243121	1.639521	1.764268
0.2146676	6.241046	1.639361	1.764095
0.2147093	6.238916	1.6392	1.763922
0.214751	6.236734	1.639039	1.763749
0.2147927	6.234503	1.638879	1.763576
0.2148344	6.232227	1.638718	1.763403
0.2148761	6.229907	1.638558	1.763231
0.2149178	6.227548	1.638397	1.763058
0.2149595	6.225152	1.638237	1.762885
0.2150011	6.222723	1.638076	1.762713
0.2150428	6.220261	1.637916	1.76254
0.2150845	6.217778	1.637756	1.762368
0.2151262	6.21527	1.637595	1.762195
0.2151679	6.212743	1.637435	1.762023
0.2152096	6.210201	1.637275	1.76185
0.2152513	6.207646	1.637115	1.761678
0.215293	6.205085	1.636955	1.761506
0.2153347	6.202515	1.636795	1.761334
0.2153764	6.19995	1.636635	1.761162
0.2154181	6.197413	1.636476	1.76099
0.2154598	6.194824	1.636316	1.760818
0.2155015	6.192274	1.636156	1.760647
0.2155432	6.189737	1.635997	1.760475
0.2155849	6.187214	1.635838	1.760304
0.2156266	6.18471	1.635678	1.760132
0.2156683	6.182229	1.635519	1.759961
0.21571	6.179773	1.63536	1.75979
0.2157517	6.177339	1.635201	1.759619
0.2157934	6.174945	1.635042	1.759448
0.2158351	6.172582	1.634884	1.759277
0.2158768	6.170248	1.634725	1.759106
0.2159185	6.167955	1.634567	1.758936
0.2159602	6.165701	1.634408	1.758765
0.2160019	6.163488	1.63425	1.758595
0.2160436	6.161318	1.634092	1.758425
0.2160853	6.159194	1.633934	1.758255
0.216127	6.157116	1.633776	1.758085
0.2161687	6.155085	1.633618	1.757915
0.2162104	6.153104	1.63346	1.757745
0.2162521	6.151172	1.633303	1.757576
0.2162938	6.149291	1.633145	1.757406
0.2163355	6.147462	1.632988	1.757237
0.2163772	6.145686	1.632831	1.757068
0.2164189	6.143963	1.632674	1.756899
0.2164606	6.142293	1.632517	1.75673
0.2165023	6.140676	1.63236	1.756561
0.216544	6.139113	1.632203	1.756392
0.2165857	6.137604	1.632046	1.756224
0.2166274	6.136147	1.63189	1.756055
0.2166691	6.134745	1.631733	1.755887
0.2167107	6.133397	1.631577	1.755719
0.2167524	6.1321	1.631421	1.75555
0.2167941	6.130855	1.631264	1.755382
0.2168358	6.129662	1.631108	1.755214
0.2168775	6.128519	1.630952	1.755046
0.2169192	6.127424	1.630796	1.754879
0.2169609	6.126379	1.630641	1.754711
0.2170026	6.125378	1.630485	1.754543
0.2170443	6.124424	1.630329	1.754376
0.217086	6.123518	1.630173	1.754208
0.2171277	6.122647	1.630018	1.754041
0.2171694	6.12182	1.629862	1.753874
0.2172111	6.121034	1.629707	1.753706
0.2172528	6.120281	1.629551	1.753539
0.2172945	6.119564	1.629396	1.753372
0.2173362	6.11888	1.629241	1.753205
0.2173779	6.118226	1.629086	1.753038
0.2174196	6.117599	1.62893	1.752871
0.2174613	6.116997	1.628775	1.752704
0.217503	6.116418	1.62862	1.752537
0.2175447	6.115857	1.628465	1.75237
0.2175864	6.115312	1.62831	1.752203
0.2176281	6.114779	1.628155	1.752036
0.2176698	6.114256	1.628	1.75187
0.2177115	6.113739	1.627845	1.751703
0.2177532	6.113224	1.62769	1.751536
0.2177949	6.112708	1.627535	1.751369
0.2178366	6.112187	1.62738	1.751203
0.2178783	6.111651	1.627225	1.751036
0.21792	6.111112	1.627071	1.750869
0.2179617	6.110551	1.626916	1.750703
0.2180034	6.109969	1.626761	1.750536
0.2180451	6.109364	1.626606	1.75037
0.2180868	6.108723	1.626451	1.750203
0.2181285	6.108051	1.626297	1.750036
0.2181702	6.107341	1.626142	1.74987
0.2182119	6.106588	1.625987	1.749704
0.2182536	6.105788	1.625832	1.749537
0.2182953	6.104938	1.625678	1.749371
0.218337	6.104032	1.625523	1.749204
0.2183787	6.103069	1.625368	1.749038
0.2184204	6.10204	1.625214	1.748871
0.218462	6.100946	1.625059	1.748705
0.2185037	6.099781	1.624905	1.748539
0.2185454	6.098542	1.62475	1.748373
0.2185871	6.097227	1.624596	1.748206
0.2186288	6.095832	1.624441	1.74804
0.2186705	6.094354	1.624287	1.747874
0.2187122	6.092792	1.624133	1.747708
0.2187539	6.091142	1.623978	1.747542
0.2187956	6.089402	1.623824	1.747376
0.2188373	6.08757	1.62367	1.74721
0.218879	6.08565	1.623516	1.747044
0.2189207	6.083632	1.623362	1.746878
0.2189624	6.081528	1.623208	1.746713
0.2190041	6.079327	1.623054	1.746547
0.2190458	6.077033	1.6229	1.746381
0.2190875	6.074646	1.622746	1.746215
0.2191292	6.072169	1.622592	1.74605
0.2191709	6.0696	1.622438	1.745884
0.2192126	6.066945	1.622284	1.745719
0.2192543	6.064202	1.622131	1.745553
0.219296	6.061379	1.621977	1.745388
0.2193377	6.058476	1.621823	1.745223
0.2193794	6.055499	1.62167	1.745058
0.2194211	6.052442	1.621516	1.744892
0.2194628	6.049321	1.621363	1.744727
0.2195045	6.046136	1.621209	1.744562
0.2195462	6.042892	1.621056	1.744397
0.2195879	6.039595	1.620903	1.744232
0.2196296	6.03625	1.620749	1.744067
0.2196713	6.032875	1.620596	1.743902
0.219713	6.029437	1.620443	1.743737
0.2197547	6.025982	1.62029	1.743572
0.2197964	6.022503	1.620136	1.743408
0.2198381	6.018785	1.619983	1.743243
0.2198798	6.0155	1.61983	1.743078
0.2199215	6.011979	1.619677	1.742913
0.2199632	6.00848	1.619524	1.742748
0.2200049	6.004981	1.619371	1.742584
0.2200466	6.001498	1.619218	1.742419
0.2200883	5.998037	1.619064	1.742254
0.22013	5.994607	1.618911	1.742089
0.2201717	5.991212	1.618758	1.741925
0.2202133	5.98786	1.618605	1.74176
0.220255	5.984556	1.618452	1.741595
0.2202967	5.981307	1.618299	1.74143
0.2203384	5.978118	1.618145	1.741265
0.2203801	5.974995	1.617992	1.7411
0.2204218	5.971944	1.617839	1.740935
0.2204635	5.968958	1.617686	1.74077
0.2205052	5.966074	1.617532	1.740605
0.2205469	5.963263	1.617379	1.74044
0.2205886	5.960542	1.617225	1.740275
0.2206303	5.95791	1.617072	1.74011
0.220672	5.955377	1.616918	1.739945
0.2207137	5.95294	1.616765	1.739779
0.2207554	5.950604	1.616611	1.739614
0.2207971	5.948386	1.616457	1.739449
0.2208388	5.946237	1.616304	1.739283
0.2208805	5.944213	1.61615	1.739118
0.2209222	5.942285	1.615996	1.738952
0.2209639	5.940465	1.615842	1.738787
0.2210056	5.938749	1.615689	1.738621
0.2210473	5.937137	1.615535	1.738456
0.221089	5.935627	1.615381	1.73829
0.2211307	5.934216	1.615227	1.738124
0.2211724	5.932903	1.615073	1.737959
0.2212141	5.931686	1.614919	1.737793
0.2212558	5.93056	1.614765	1.737627
0.2212975	5.929524	1.61461	1.737461
0.2213392	5.928573	1.614456	1.737295
0.2213809	5.927705	1.614302	1.73713
0.2214226	5.926914	1.614148	1.736964
0.2214643	5.926196	1.613994	1.736798
0.221506	5.925546	1.61384	1.736632
0.2215477	5.924959	1.613686	1.736466
0.2215894	5.924431	1.613532	1.736301
0.2216311	5.923954	1.613378	1.736135
0.2216728	5.923533	1.613224	1.735969
0.2217145	5.923103	1.61307	1.735804
0.2217562	5.922784	1.612916	1.735638
0.2217979	5.922462	1.612762	1.735473
0.2218396	5.922162	1.612609	1.735307
0.2218813	5.92188	1.612455	1.735142
0.2219229	5.921609	1.612301	1.734976
0.2219646	5.921344	1.612148	1.734811
0.2220063	5.921077	1.611994	1.734646
0.222048	5.920804	1.611841	1.734481
0.2220897	5.920517	1.611688	1.734316
0.2221314	5.920212	1.611535	1.734151
0.2221731	5.919882	1.611382	1.733987
0.2222148	5.919526	1.611229	1.733822
0.2222565	5.919126	1.611076	1.733658
0.2222982	5.918689	1.610923	1.733493
0.2223399	5.918206	1.610771	1.733329
0.2223816	5.917671	1.610618	1.733165
0.2224233	5.91708	1.610466	1.733002
0.222465	5.916428	1.610314	1.732838
0.2225067	5.91571	1.610162	1.732674
0.2225484	5.914924	1.61001	1.732511
0.2225901	5.914017	1.609858	1.732348
0.2226318	5.913128	1.609707	1.732185
0.2226735	5.912112	1.609556	1.732022
0.2227152	5.911013	1.609404	1.731859
0.2227569	5.909827	1.609253	1.731696
0.2227986	5.908545	1.609102	1.731534
0.2228403	5.907188	1.608952	1.731372
0.222882	5.905733	1.608801	1.73121
0.2229237	5.904183	1.608651	1.731048
0.2229654	5.902538	1.6085	1.730886
0.2230071	5.900798	1.60835	1.730724
0.2230488	5.898969	1.6082	1.730563
0.2230905	5.897028	1.60805	1.730402
0.2231322	5.894998	1.6079	1.730241
0.2231739	5.892873	1.607751	1.73008
0.2232156	5.890653	1.607601	1.729919
0.2232573	5.88834	1.607452	1.729758
0.223299	5.88593	1.607303	1.729597
0.2233407	5.88344	1.607154	1.729437
0.2233824	5.880834	1.607005	1.729277
0.2234241	5.878185	1.606856	1.729117
0.2234658	5.875431	1.606707	1.728956
0.2235075	5.8726	1.606558	1.728797
0.2235492	5.869691	1.60641	1.728637
0.2235909	5.86671	1.606261	1.728477
0.2236326	5.863661	1.606113	1.728317
0.2236742	5.860547	1.605965	1.728158
0.2237159	5.857373	1.605817	1.727998
0.2237576	5.854143	1.605669	1.727839
0.2237993	5.850864	1.605521	1.72768
0.223841	5.847541	1.605373	1.727521
0.2238827	5.844178	1.605225	1.727362
0.2239244	5.840782	1.605077	1.727202
0.2239661	5.837357	1.604929	1.727044
0.2240078	5.833912	1.604782	1.726885
0.2240495	5.830449	1.604634	1.726726
0.2240912	5.82698	1.604486	1.726567
0.2241329	5.823509	1.604339	1.726408
0.2241746	5.820041	1.604191	1.72625
0.2242163	5.816584	1.604044	1.726091
0.224258	5.813144	1.603897	1.725932
0.2242997	5.809686	1.603749	1.725774
0.2243414	5.806344	1.603602	1.725615
0.2243831	5.802997	1.603455	1.725457
0.2244248	5.799694	1.603307	1.725298
0.2244665	5.796437	1.60316	1.72514
0.2245082	5.793252	1.603013	1.724981
0.2245499	5.790124	1.602866	1.724823
0.2245916	5.787066	1.602718	1.724664
0.2246333	5.784086	1.602571	1.724506
0.224675	5.781189	1.602424	1.724348
0.2247167	5.778382	1.602277	1.724189
0.2247584	5.77567	1.60213	1.724031
0.2248001	5.773059	1.601983	1.723873
0.2248418	5.770553	1.601836	1.723715
0.2248835	5.768159	1.601689	1.723556
0.2249252	5.76588	1.601542	1.723398
0.2249669	5.763721	1.601395	1.72324
0.2250086	5.761683	1.601248	1.723082
0.2250503	5.75978	1.6011	1.722923
0.225092	5.758005	1.600953	1.722765
0.2251337	5.756366	1.600806	1.722607
0.2251754	5.754862	1.600659	1.722449
0.2252171	5.753499	1.600512	1.722291
0.2252588	5.752276	1.600365	1.722132
0.2253005	5.751196	1.600218	1.721974
0.2253422	5.750259	1.600071	1.721816
0.2253839	5.749467	1.599925	1.721658
0.2254255	5.74882	1.599778	1.7215
0.2254672	5.748317	1.599631	1.721342
0.2255089	5.747956	1.599484	1.721183
0.2255506	5.747738	1.599337	1.721025
0.2255923	5.747659	1.59919	1.720867
0.225634	5.747718	1.599043	1.720709
0.2256757	5.747916	1.598896	1.720551
0.2257174	5.74824	1.598749	1.720393
0.2257591	5.748696	1.598602	1.720235
0.2258008	5.749276	1.598455	1.720077
0.2258425	5.749977	1.598308	1.719919
0.2258842	5.750792	1.598161	1.71976
0.2259259	5.751718	1.598014	1.719602
0.2259676	5.752748	1.597867	1.719444
0.2260093	5.753876	1.59772	1.719286
0.226051	5.755097	1.597573	1.719128
0.2260927	5.756403	1.597426	1.71897
0.2261344	5.757788	1.597279	1.718812
0.2261761	5.759243	1.597133	1.718653
0.2262178	5.760762	1.596986	1.718495
0.2262595	5.762335	1.596839	1.718337
0.2263012	5.763955	1.596691	1.718179
0.2263429	5.765614	1.596544	1.718021
0.2263846	5.767304	1.596397	1.717862
0.2264263	5.769014	1.59625	1.717704
0.226468	5.770736	1.596103	1.717546
0.2265097	5.772463	1.595956	1.717388
0.2265514	5.774182	1.595809	1.717229
0.2265931	5.775886	1.595662	1.717071
0.2266348	5.777565	1.595515	1.716912
0.2266765	5.77921	1.595367	1.716754
0.2267182	5.780787	1.59522	1.716596
0.2267599	5.782462	1.595073	1.716437
0.2268016	5.783836	1.594926	1.716279
0.2268433	5.785266	1.594778	1.71612
0.226885	5.786603	1.594631	1.715961
0.2269267	5.787852	1.594483	1.715803
0.2269684	5.789003	1.594336	1.715644
0.2270101	5.790049	1.594189	1.715486
0.2270518	5.790979	1.594041	1.715327
0.2270935	5.791788	1.593894	1.715168
0.2271351	5.792466	1.593746	1.715009
0.2271768	5.793008	1.593599	1.714851
0.2272185	5.793405	1.593451	1.714692
0.2272602	5.793654	1.593304	1.714533
0.2273019	5.79374	1.593156	1.714374
0.2273436	5.793666	1.593008	1.714215
0.2273853	5.793421	1.592861	1.714057
0.227427	5.793002	1.592713	1.713898
0.2274687	5.792405	1.592566	1.713739
0.2275104	5.791625	1.592418	1.71358
0.2275521	5.790658	1.59227	1.713421
0.2275938	5.789502	1.592123	1.713262
0.2276355	5.788153	1.591975	1.713104
0.2276772	5.78661	1.591828	1.712945
0.2277189	5.784869	1.59168	1.712786
0.2277606	5.782931	1.591532	1.712627
0.2278023	5.780795	1.591385	1.712469
0.227844	5.778461	1.591237	1.71231
0.2278857	5.775932	1.59109	1.712151
0.2279274	5.773207	1.590943	1.711993
0.2279691	5.770288	1.590795	1.711834
0.2280108	5.767179	1.590648	1.711676
0.2280525	5.76388	1.590501	1.711517
0.2280942	5.760396	1.590354	1.711359
0.2281359	5.756733	1.590207	1.711201
0.2281776	5.752895	1.59006	1.711042
0.2282193	5.748885	1.589913	1.710884
0.228261	5.744717	1.589766	1.710726
0.2283027	5.740386	1.589619	1.710568
0.2283444	5.735907	1.589472	1.71041
0.2283861	5.731285	1.589326	1.710253
0.2284278	5.726527	1.589179	1.710095
0.2284695	5.721644	1.589033	1.709937
0.2285112	5.716644	1.588887	1.70978
0.2285529	5.711537	1.58874	1.709623
0.2285946	5.706333	1.588594	1.709466
0.2286363	5.701039	1.588448	1.709309
0.228678	5.695673	1.588302	1.709152
0.2287197	5.690238	1.588157	1.708995
0.2287614	5.684749	1.588011	1.708838
0.2288031	5.679217	1.587866	1.708681
0.2288448	5.673654	1.58772	1.708525
0.2288864	5.668072	1.587575	1.708369
0.2289281	5.662482	1.58743	1.708212
0.2289698	5.656897	1.587285	1.708056
0.2290115	5.651328	1.58714	1.7079
0.2290532	5.645788	1.586995	1.707744
0.2290949	5.640289	1.58685	1.707589
0.2291366	5.634843	1.586705	1.707433
0.2291783	5.629462	1.586561	1.707277
0.22922	5.624158	1.586416	1.707122
0.2292617	5.618941	1.586272	1.706967
0.2293034	5.613823	1.586128	1.706811
0.2293451	5.608815	1.585984	1.706656
0.2293868	5.603932	1.58584	1.706501
0.2294285	5.599173	1.585696	1.706346
0.2294702	5.594557	1.585552	1.706192
0.2295119	5.590091	1.585408	1.706037
0.2295536	5.585784	1.585264	1.705882
0.2295953	5.581642	1.585121	1.705728
0.229637	5.577676	1.584977	1.705573
0.2296787	5.573888	1.584833	1.705419
0.2297204	5.57029	1.58469	1.705264
0.2297621	5.566885	1.584547	1.70511
0.2298038	5.563677	1.584403	1.704956
0.2298455	5.560671	1.58426	1.704801
0.2298872	5.55787	1.584117	1.704647
0.2299289	5.555277	1.583973	1.704493
0.2299706	5.552893	1.58383	1.704339
0.2300123	5.55072	1.583687	1.704185
0.230054	5.54876	1.583544	1.704031
0.2300957	5.547011	1.5834	1.703877
0.2301374	5.545463	1.583257	1.703723
0.2301791	5.544138	1.583114	1.703569
0.2302208	5.542997	1.582971	1.703415
0.2302625	5.542081	1.582828	1.703261
0.2303042	5.541345	1.582685	1.703107
0.2303459	5.540803	1.582542	1.702953
0.2303876	5.540448	1.582399	1.702799
0.2304293	5.540272	1.582256	1.702645
0.230471	5.540266	1.582113	1.702491
0.2305127	5.540423	1.58197	1.702337
0.2305544	5.540739	1.581827	1.702183
0.230596	5.541197	1.581684	1.702029
0.2306377	5.541793	1.581541	1.701876
0.2306794	5.54251	1.581398	1.701722
0.2307211	5.543356	1.581255	1.701568
0.2307628	5.544301	1.581112	1.701414
0.2308045	5.545341	1.580969	1.70126
0.2308462	5.546464	1.580826	1.701106
0.2308879	5.547658	1.580683	1.700953
0.2309296	5.548912	1.58054	1.700799
0.2309713	5.550213	1.580398	1.700645
0.231013	5.55155	1.580255	1.700492
0.2310547	5.552911	1.580112	1.700338
0.2310964	5.554285	1.579969	1.700184
0.2311381	5.555657	1.579827	1.700031
0.2311798	5.557017	1.579684	1.699877
0.2312215	5.558353	1.579542	1.699724
0.2312632	5.559653	1.579399	1.699571
0.2313049	5.560906	1.579257	1.699417
0.2313466	5.562104	1.579114	1.699264
0.2313883	5.563233	1.578972	1.699111
0.23143	5.564286	1.578829	1.698958
0.2314717	5.565249	1.578687	1.698805
0.2315134	5.566117	1.578545	1.698652
0.2315551	5.566881	1.578403	1.698499
0.2315968	5.567531	1.578261	1.698346
0.2316385	5.568062	1.578119	1.698193
0.2316802	5.568465	1.577977	1.698041
0.2317219	5.568734	1.577836	1.697888
0.2317636	5.568862	1.577694	1.697736
0.2318053	5.568851	1.577552	1.697584
0.231847	5.568689	1.577411	1.697431
0.2318887	5.568375	1.57727	1.697279
0.2319304	5.567909	1.577128	1.697127
0.2319721	5.567286	1.576987	1.696975
0.2320138	5.566506	1.576846	1.696824
0.2320555	5.565565	1.576705	1.696672
0.2320972	5.564468	1.576564	1.69652
0.2321389	5.563212	1.576423	1.696369
0.2321806	5.561802	1.576283	1.696217
0.2322223	5.560232	1.576142	1.696066
0.232264	5.558523	1.576002	1.695915
0.2323057	5.556669	1.575861	1.695764
0.2323473	5.554657	1.575721	1.695613
0.232389	5.552512	1.575581	1.695462
0.2324307	5.550234	1.575441	1.695311
0.2324724	5.547829	1.575301	1.695161
0.2325141	5.545305	1.575161	1.69501
0.2325558	5.542667	1.575021	1.69486
0.2325975	5.539922	1.574881	1.694709
0.2326392	5.537079	1.574742	1.694559
0.2326809	5.534146	1.574602	1.694409
0.2327226	5.53113	1.574463	1.694259
0.2327643	5.528041	1.574323	1.694109
0.232806	5.524888	1.574184	1.693959
0.2328477	5.521683	1.574044	1.693809
0.2328894	5.518432	1.573905	1.693659
0.2329311	5.515146	1.573766	1.693509
0.2329728	5.511839	1.573627	1.693359
0.2330145	5.508511	1.573487	1.693209
0.2330562	5.505182	1.573348	1.69306
0.2330979	5.501857	1.573209	1.69291
0.2331396	5.498547	1.57307	1.69276
0.2331813	5.49526	1.572931	1.692611
0.233223	5.492009	1.572792	1.692461
0.2332647	5.488803	1.572653	1.692312
0.2333064	5.485649	1.572514	1.692162
0.2333481	5.482558	1.572376	1.692013
0.2333898	5.47954	1.572237	1.691863
0.2334315	5.4766	1.572098	1.691714
0.2334732	5.473748	1.571959	1.691564
0.2335149	5.470992	1.57182	1.691415
0.2335566	5.468337	1.571681	1.691265
0.2335983	5.465792	1.571542	1.691116
0.23364	5.463353	1.571403	1.690966
0.2336817	5.461051	1.571264	1.690817
0.2337234	5.458869	1.571125	1.690667
0.2337651	5.456816	1.570986	1.690518
0.2338068	5.454898	1.570847	1.690368
0.2338485	5.453117	1.570708	1.690219
0.2338902	5.451476	1.570569	1.690069
0.2339319	5.449977	1.57043	1.689919
0.2339736	5.448621	1.570291	1.68977
0.2340153	5.447409	1.570152	1.68962
0.234057	5.446342	1.570012	1.68947
0.2340986	5.445419	1.569873	1.68932
0.2341403	5.444637	1.569734	1.68917
0.234182	5.443993	1.569595	1.68902
0.2342237	5.443486	1.569455	1.68887
0.2342654	5.443113	1.569316	1.68872
0.2343071	5.442869	1.569176	1.68857
0.2343488	5.442749	1.569037	1.68842
0.2343905	5.442749	1.568897	1.68827
0.2344322	5.442863	1.568758	1.68812
0.2344739	5.443084	1.568618	1.687969
0.2345156	5.443405	1.568478	1.687819
0.2345573	5.443819	1.568339	1.687669
0.234599	5.444315	1.568199	1.687518
0.2346407	5.444893	1.568059	1.687368
0.2346824	5.445536	1.567919	1.687218
0.2347241	5.44624	1.567779	1.687067
0.2347658	5.446993	1.56764	1.686916
0.2348075	5.447788	1.5675	1.686766
0.2348492	5.448613	1.56736	1.686615
0.2348909	5.449461	1.56722	1.686465
0.2349326	5.45032	1.56708	1.686314
0.2349743	5.451182	1.56694	1.686163
0.235016	5.452036	1.5668	1.686013
0.2350577	5.452873	1.566659	1.685862
0.2350994	5.453684	1.566519	1.685711
0.2351411	5.454458	1.566379	1.68556
0.2351828	5.455188	1.566239	1.68541
0.2352245	5.455865	1.566099	1.685259
0.2352662	5.456476	1.565959	1.685108
0.2353079	5.457024	1.565819	1.684957
0.2353496	5.457491	1.565679	1.684806
0.2353913	5.457873	1.565538	1.684656
0.235433	5.458163	1.565398	1.684505
0.2354747	5.458382	1.565258	1.684354
0.2355164	5.458445	1.565118	1.684203
0.2355581	5.458429	1.564978	1.684052
0.2355998	5.458299	1.564838	1.683902
0.2356415	5.458053	1.564698	1.683751
0.2356832	5.457688	1.564558	1.6836
0.2357249	5.457201	1.564418	1.683449
0.2357666	5.456591	1.564278	1.683299
0.2358082	5.455856	1.564138	1.683148
0.2358499	5.45522	1.563998	1.682997
0.2358916	5.454016	1.563858	1.682847
0.2359333	5.452911	1.563718	1.682696
0.235975	5.451684	1.563578	1.682546
0.2360167	5.450339	1.563438	1.682395
0.2360584	5.448875	1.563298	1.682245
0.2361001	5.447299	1.563158	1.682094
0.2361418	5.445614	1.563018	1.681944
0.2361835	5.443825	1.562879	1.681793
0.2362252	5.441936	1.562739	1.681643
0.2362669	5.439954	1.562599	1.681493
0.2363086	5.437883	1.56246	1.681343
0.2363503	5.43573	1.56232	1.681192
0.236392	5.433501	1.562181	1.681042
0.2364337	5.431204	1.562041	1.680892
0.2364754	5.428844	1.561902	1.680742
0.2365171	5.42643	1.561762	1.680592
0.2365588	5.423969	1.561623	1.680442
0.2366005	5.421467	1.561483	1.680292
0.2366422	5.418952	1.561344	1.680142
0.2366839	5.416372	1.561205	1.679992
0.2367256	5.413792	1.561066	1.679843
0.2367673	5.4112	1.560927	1.679693
0.236809	5.408604	1.560788	1.679543
0.2368507	5.40601	1.560649	1.679393
0.2368924	5.403423	1.56051	1.679244
0.2369341	5.400849	1.560371	1.679094
0.2369758	5.398295	1.560232	1.678945
0.2370175	5.395767	1.560093	1.678796
0.2370592	5.393266	1.559954	1.678646
0.2371009	5.390801	1.559816	1.678497
0.2371426	5.388375	1.559677	1.678348
0.2371843	5.385989	1.559538	1.678199
0.237226	5.383646	1.5594	1.67805
0.2372677	5.38135	1.559262	1.677901
0.2373094	5.379101	1.559123	1.677752
0.2373511	5.376902	1.558985	1.677603
0.2373928	5.374753	1.558847	1.677455
0.2374345	5.372655	1.558709	1.677306
0.2374762	5.370605	1.558571	1.677158
0.2375179	5.368609	1.558433	1.677009
0.2375595	5.366653	1.558295	1.676861
0.2376012	5.364746	1.558157	1.676713
0.2376429	5.362883	1.55802	1.676565
0.2376846	5.36106	1.557882	1.676417
0.2377263	5.359275	1.557745	1.676269
0.237768	5.357527	1.557608	1.676121
0.2378097	5.355804	1.557471	1.675974
0.2378514	5.35411	1.557333	1.675826
0.2378931	5.352429	1.557197	1.675679
0.2379348	5.350782	1.55706	1.675532
0.2379765	5.349137	1.556923	1.675385
0.2380182	5.347504	1.556787	1.675238
0.2380599	5.34587	1.55665	1.675091
0.2381016	5.344234	1.556514	1.674944
0.2381433	5.34259	1.556378	1.674798
0.238185	5.340933	1.556242	1.674651
0.2382267	5.339259	1.556106	1.674505
0.2382684	5.337561	1.55597	1.674359
0.2383101	5.335836	1.555834	1.674213
0.2383518	5.334057	1.555699	1.674067
0.2383935	5.332284	1.555563	1.673922
0.2384352	5.33045	1.555428	1.673776
0.2384769	5.328577	1.555293	1.673631
0.2385186	5.326646	1.555158	1.673485
0.2385603	5.324669	1.555023	1.67334
0.238602	5.32264	1.554889	1.673195
0.2386437	5.320555	1.554754	1.673051
0.2386854	5.318412	1.55462	1.672906
0.2387271	5.31621	1.554485	1.672761
0.2387688	5.313945	1.554351	1.672617
0.2388105	5.311627	1.554217	1.672473
0.2388522	5.309244	1.554083	1.672328
0.2388939	5.3068	1.553949	1.672184
0.2389356	5.304301	1.553815	1.67204
0.2389773	5.301741	1.553682	1.671896
0.239019	5.29913	1.553548	1.671753
0.2390607	5.296461	1.553414	1.671609
0.2391024	5.293742	1.553281	1.671465
0.2391441	5.290974	1.553148	1.671322
0.2391858	5.288162	1.553014	1.671178
0.2392275	5.285309	1.552881	1.671035
0.2392691	5.28242	1.552748	1.670892
0.2393108	5.279498	1.552615	1.670749
0.2393525	5.276549	1.552482	1.670605
0.2393942	5.273576	1.552349	1.670462
0.2394359	5.270587	1.552216	1.670319
0.2394776	5.267585	1.552083	1.670176
0.2395193	5.264576	1.55195	1.670033
0.239561	5.261566	1.551817	1.66989
0.2396027	5.258561	1.551684	1.669747
0.2396444	5.255567	1.551552	1.669604
0.2396861	5.25259	1.551419	1.669461
0.2397278	5.249631	1.551286	1.669319
0.2397695	5.2467	1.551153	1.669176
0.2398112	5.243803	1.55102	1.669033
0.2398529	5.240944	1.550887	1.66889
0.2398946	5.238128	1.550755	1.668747
0.2399363	5.23536	1.550622	1.668604
0.239978	5.232646	1.550489	1.668461
0.2400197	5.229989	1.550356	1.668318
0.2400614	5.227394	1.550223	1.668175
0.2401031	5.224865	1.55009	1.668032
0.2401448	5.222405	1.549957	1.667889
0.2401865	5.220018	1.549824	1.667745
0.2402282	5.217707	1.549691	1.667602
0.2402699	5.215473	1.549558	1.667459
0.2403116	5.213316	1.549425	1.667316
0.2403533	5.211236	1.549292	1.667173
0.240395	5.209263	1.549158	1.667029
0.2404367	5.207361	1.549025	1.666886
0.2404784	5.205544	1.548892	1.666742
0.2405201	5.203813	1.548759	1.666599
0.2405618	5.202167	1.548625	1.666455
0.2406035	5.200594	1.548492	1.666312
0.2406452	5.199128	1.548358	1.666168
0.2406869	5.197734	1.548225	1.666024
0.2407286	5.196422	1.548091	1.665881
0.2407703	5.19519	1.547958	1.665737
0.240812	5.194035	1.547824	1.665593
0.2408537	5.192955	1.54769	1.665449
0.2408954	5.191949	1.547557	1.665305
0.2409371	5.191012	1.547423	1.665162
0.2409788	5.190142	1.547289	1.665018
0.2410204	5.189335	1.547155	1.664874
0.2410621	5.18859	1.547021	1.66473
0.2411038	5.187897	1.546888	1.664585
0.2411455	5.187268	1.546754	1.664441
