# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]	Wxquad [V/pC.mm]	Wyquad [V/pC.mm]
3.791833215735453e-02	-1.786543100000000e+00	2.797802200000000e+00	1.563264100000000e+01	-6.059463870000000e-02	3.392375399999999e-01
3.812680971686647e-02	-1.744371700000000e+00	2.773133700000000e+00	1.550602800000000e+01	-6.019337139999997e-02	3.365414500000000e-01
3.833528727637840e-02	-1.704824300000000e+00	2.748626199999999e+00	1.537998400000000e+01	-5.979765449999999e-02	3.338862800000000e-01
3.854376483589034e-02	-1.667817800000000e+00	2.724288100000000e+00	1.525455600000000e+01	-5.941051510000002e-02	3.312750900000000e-01
3.875227575181180e-02	-1.633262000000000e+00	2.700129100000000e+00	1.512982800000000e+01	-5.903536600000001e-02	3.287156800000001e-01
3.896075331132373e-02	-1.601068600000000e+00	2.676153200000000e+00	1.500588200000000e+01	-5.867421899999999e-02	3.262187300000001e-01
3.916923087083567e-02	-1.571140600000000e+00	2.652355300000000e+00	1.488275200000000e+01	-5.832747509999998e-02	3.237938100000000e-01
3.937770843034760e-02	-1.543395400000000e+00	2.628729100000000e+00	1.476041600000000e+01	-5.799412729999999e-02	3.214417300000000e-01
3.958618598985954e-02	-1.517743100000000e+00	2.605265500000000e+00	1.463881300000000e+01	-5.767202560000001e-02	3.191481000000000e-01
3.979466354937147e-02	-1.494105800000000e+00	2.581963300000000e+00	1.451787600000000e+01	-5.735855000000000e-02	3.168855800000000e-01
4.000314110888341e-02	-1.472396800000000e+00	2.558828100000000e+00	1.439757400000000e+01	-5.705129710000000e-02	3.146252400000000e-01
4.021161866839534e-02	-1.452527800000000e+00	2.535869600000000e+00	1.427792100000000e+01	-5.674898360000001e-02	3.123529299999999e-01
4.042009622790728e-02	-1.434403400000000e+00	2.513098900000000e+00	1.415896900000000e+01	-5.645258689999999e-02	3.100815099999999e-01
4.062860714382872e-02	-1.417923100000000e+00	2.490517500000000e+00	1.404077800000000e+01	-5.616531250000001e-02	3.078492500000000e-01
4.083708470334067e-02	-1.402987700000000e+00	2.468122300000000e+00	1.392337900000000e+01	-5.589179880000000e-02	3.057056400000001e-01
4.104556226285260e-02	-1.389502500000000e+00	2.445902100000000e+00	1.380677100000000e+01	-5.563623920000001e-02	3.036868400000000e-01
4.125403982236453e-02	-1.377380900000000e+00	2.423845700000000e+00	1.369093000000000e+01	-5.540014950000002e-02	3.017954000000001e-01
4.146251738187647e-02	-1.366542500000000e+00	2.401947400000000e+00	1.357583100000000e+01	-5.518064739999999e-02	2.999952300000001e-01
4.167099494138841e-02	-1.356908800000000e+00	2.380210900000000e+00	1.346146100000000e+01	-5.497051640000000e-02	2.982240400000000e-01
4.187947250090034e-02	-1.348399500000000e+00	2.358644700000000e+00	1.334784100000000e+01	-5.476064180000000e-02	2.964227600000000e-01
4.208795006041228e-02	-1.340927500000000e+00	2.337262000000000e+00	1.323499400000000e+01	-5.454379490000000e-02	2.945631700000000e-01
4.229642761992421e-02	-1.334400800000000e+00	2.316066700000000e+00	1.312293300000000e+01	-5.431755180000000e-02	2.926617600000000e-01
4.250493853584567e-02	-1.328727200000000e+00	2.295056100000000e+00	1.301164200000000e+01	-5.408477430000001e-02	2.907701400000000e-01
4.271341609535761e-02	-1.323814800000000e+00	2.274218200000000e+00	1.290108800000000e+01	-5.385184770000000e-02	2.889482700000000e-01
4.292189365486954e-02	-1.319585700000000e+00	2.253539300000000e+00	1.279123000000000e+01	-5.362550119999998e-02	2.872330499999999e-01
4.313037121438148e-02	-1.315961700000000e+00	2.233010000000000e+00	1.268205000000000e+01	-5.340988780000001e-02	2.856214900000000e-01
4.333884877389341e-02	-1.312880600000000e+00	2.212629800000000e+00	1.257357000000000e+01	-5.320518619999999e-02	2.840735600000001e-01
4.354732633340535e-02	-1.310271100000000e+00	2.192408000000000e+00	1.246583800000000e+01	-5.300829990000001e-02	2.825352000000000e-01
4.375580389291728e-02	-1.308068700000000e+00	2.172357100000000e+00	1.235891200000000e+01	-5.281488890000000e-02	2.809668000000000e-01
4.396428145242922e-02	-1.306199500000000e+00	2.152487700000000e+00	1.225282000000000e+01	-5.262181240000000e-02	2.793636299999999e-01
4.417275901194116e-02	-1.304590200000000e+00	2.132803200000000e+00	1.214755500000000e+01	-5.242813140000001e-02	2.777562200000001e-01
4.438126992786261e-02	-1.303172500000000e+00	2.113298800000000e+00	1.204306500000000e+01	-5.223369070000000e-02	2.761893700000000e-01
4.458974748737454e-02	-1.301877400000000e+00	2.093965200000000e+00	1.193930100000000e+01	-5.203685510000000e-02	2.746934600000000e-01
4.479822504688648e-02	-1.300655200000000e+00	2.074794100000000e+00	1.183622900000000e+01	-5.183333980000000e-02	2.732666200000000e-01
4.500670260639841e-02	-1.299445200000000e+00	2.055782300000000e+00	1.173386000000000e+01	-5.161778000000002e-02	2.718747800000000e-01
4.521518016591035e-02	-1.298208000000000e+00	2.036933800000000e+00	1.163224100000000e+01	-5.138621100000000e-02	2.704725600000000e-01
4.542365772542228e-02	-1.296886300000000e+00	2.018255600000000e+00	1.153142800000000e+01	-5.113910620000001e-02	2.690293300000000e-01
4.563213528493422e-02	-1.295434100000000e+00	1.999753700000000e+00	1.143145300000000e+01	-5.088329960000001e-02	2.675493600000001e-01
4.584061284444615e-02	-1.293797530000000e+00	1.981428300000000e+00	1.133230100000000e+01	-5.062998660000001e-02	2.660707600000000e-01
4.604909040395809e-02	-1.291928680000000e+00	1.963272600000000e+00	1.123391400000000e+01	-5.038989310000000e-02	2.646439500000000e-01
4.625760131987955e-02	-1.289789860000000e+00	1.945276000000000e+00	1.113622400000000e+01	-5.016832570000000e-02	2.633043600000000e-01
4.646607887939148e-02	-1.287340170000000e+00	1.927427500000000e+00	1.103918300000000e+01	-4.996218199999999e-02	2.620513700000000e-01
4.667455643890341e-02	-1.284560810000000e+00	1.909722300000000e+00	1.094279100000000e+01	-4.976125040000000e-02	2.608494500000000e-01
4.688303399841535e-02	-1.281412530000000e+00	1.892162100000000e+00	1.084709100000000e+01	-4.955358419999999e-02	2.596489500000000e-01
4.709151155792729e-02	-1.277880660000000e+00	1.874755000000000e+00	1.075216100000000e+01	-4.933136629999999e-02	2.584145100000000e-01
4.729998911743922e-02	-1.273924810000000e+00	1.857509600000000e+00	1.065806100000000e+01	-4.909434829999999e-02	2.571445099999999e-01
4.750846667695116e-02	-1.269523350000000e+00	1.840432100000000e+00	1.056481200000000e+01	-4.884919240000000e-02	2.558703400000000e-01
4.771694423646310e-02	-1.264647660000000e+00	1.823522300000000e+00	1.047238700000000e+01	-4.860466940000000e-02	2.546365100000000e-01
4.792542179597502e-02	-1.259277720000000e+00	1.806775500000000e+00	1.038073000000000e+01	-4.836484159999999e-02	2.534689500000000e-01
4.813393271189648e-02	-1.253405350000000e+00	1.790184900000000e+00	1.028977200000000e+01	-4.812457620000000e-02	2.523556900000000e-01
4.834241027140842e-02	-1.247014550000000e+00	1.773744900000000e+00	1.019948000000000e+01	-4.787094400000000e-02	2.512471500000001e-01
4.855088783092035e-02	-1.240112220000000e+00	1.757453900000000e+00	1.010985020000000e+01	-4.758949820000000e-02	2.500827000000000e-01
4.875936539043228e-02	-1.232676490000000e+00	1.741314700000000e+00	1.002091810000000e+01	-4.727252370000001e-02	2.488238800000000e-01
4.896784294994422e-02	-1.224712460000000e+00	1.725331400000000e+00	9.932730700000000e+00	-4.692481880000002e-02	2.474812400000000e-01
4.917632050945615e-02	-1.216197870000000e+00	1.709508599999999e+00	9.845325600000001e+00	-4.656334380000000e-02	2.461139500000000e-01
4.938479806896809e-02	-1.207134520000000e+00	1.693847900000000e+00	9.758724000000001e+00	-4.621077320000000e-02	2.448055400000000e-01
4.959327562848002e-02	-1.197518520000000e+00	1.678347800000000e+00	9.672917500000001e+00	-4.588578790000000e-02	2.436249200000000e-01
4.980175318799196e-02	-1.187355690000000e+00	1.663005500000000e+00	9.587885600000002e+00	-4.559444770000001e-02	2.425918700000000e-01
5.001026410391342e-02	-1.176662520000000e+00	1.647818400000000e+00	9.503602600000001e+00	-4.532764989999999e-02	2.416675100000000e-01
5.021874166342535e-02	-1.165442120000000e+00	1.632784000000000e+00	9.420037300000001e+00	-4.506552780000000e-02	2.407716600000000e-01
5.042721922293729e-02	-1.153718460000000e+00	1.617900100000000e+00	9.337171000000000e+00	-4.478654180000001e-02	2.398211800000000e-01
5.063569678244922e-02	-1.141480970000000e+00	1.603164200000000e+00	9.254989500000001e+00	-4.447724919999999e-02	2.387674900000000e-01
5.084417434196116e-02	-1.128748847000000e+00	1.588573300000000e+00	9.173489500000001e+00	-4.413786250000000e-02	2.376179400000000e-01
5.105265190147310e-02	-1.115514434000000e+00	1.574123900000000e+00	9.092677999999999e+00	-4.378022610000000e-02	2.364264200000000e-01
5.126112946098502e-02	-1.101797191000000e+00	1.559813700000000e+00	9.012580000000000e+00	-4.342056790000000e-02	2.352632000000001e-01
5.146960702049697e-02	-1.087612408000000e+00	1.545642900000000e+00	8.933227400000000e+00	-4.307079990000000e-02	2.341795300000000e-01
5.167808458000890e-02	-1.072984312000000e+00	1.531614200000000e+00	8.854646600000001e+00	-4.273321470000001e-02	2.331845600000000e-01
5.188659549593036e-02	-1.057946031000000e+00	1.517731800000000e+00	8.776846800000001e+00	-4.240055610000001e-02	2.322458100000000e-01
5.209507305544230e-02	-1.042510840000000e+00	1.504000350000000e+00	8.699812899999998e+00	-4.206076700000000e-02	2.313092300000000e-01
5.230355061495423e-02	-1.026712810000000e+00	1.490421000000000e+00	8.623503800000000e+00	-4.170423180000001e-02	2.303292600000001e-01
5.251202817446617e-02	-1.010548360000000e+00	1.476991910000000e+00	8.547871800000001e+00	-4.132882350000000e-02	2.292909200000000e-01
5.272050573397809e-02	-9.940445900000000e-01	1.463709300000000e+00	8.472886700000000e+00	-4.094037909999999e-02	2.282144900000000e-01
5.292898329349003e-02	-9.772035200000002e-01	1.450570630000000e+00	8.398557000000000e+00	-4.054913290000001e-02	2.271407700000000e-01
5.313746085300197e-02	-9.600541000000000e-01	1.437576570000000e+00	8.324926800000000e+00	-4.016423430000000e-02	2.261104100000000e-01
5.334593841251390e-02	-9.426207200000000e-01	1.424732030000000e+00	8.252061800000000e+00	-3.978945119999999e-02	2.251430100000000e-01
5.355441597202584e-02	-9.249333500000000e-01	1.412043000000000e+00	8.180016399999998e+00	-3.942216320000001e-02	2.242315200000000e-01
5.376292688794729e-02	-9.070285700000000e-01	1.399514150000000e+00	8.108802300000001e+00	-3.905536629999999e-02	2.233478400000000e-01
5.397140444745923e-02	-8.889224400000000e-01	1.387144200000000e+00	8.038377700000000e+00	-3.868150110000002e-02	2.224580500000000e-01
5.417988200697116e-02	-8.706512500000000e-01	1.374924620000000e+00	7.968665599999999e+00	-3.829568710000000e-02	2.215371400000000e-01
5.438835956648309e-02	-8.522159600000001e-01	1.362842260000000e+00	7.899584000000000e+00	-3.789665820000000e-02	2.205755000000000e-01
5.459683712599504e-02	-8.336499100000000e-01	1.350883810000000e+00	7.831079700000000e+00	-3.748598819999999e-02	2.195787800000000e-01
5.480531468550696e-02	-8.149618199999999e-01	1.339041520000000e+00	7.763162000000000e+00	-3.706585579999999e-02	2.185592200000000e-01
5.501379224501890e-02	-7.961845700000002e-01	1.327317160000000e+00	7.695890399999999e+00	-3.663808500000000e-02	2.175308500000000e-01
5.522226980453084e-02	-7.773425000000000e-01	1.315720900000000e+00	7.629345800000000e+00	-3.620476859999999e-02	2.165071700000000e-01
5.543074736404277e-02	-7.584613100000001e-01	1.304266020000000e+00	7.563597700000000e+00	-3.576946739999999e-02	2.155015300000000e-01
5.563925827996424e-02	-7.395704800000000e-01	1.292963020000000e+00	7.498663100000000e+00	-3.533775729999999e-02	2.145285400000000e-01
5.584773583947617e-02	-7.206790000000000e-01	1.281813440000000e+00	7.434510899999998e+00	-3.491557419999999e-02	2.136003100000000e-01
5.605621339898810e-02	-7.018186400000000e-01	1.270810590000000e+00	7.371073700000000e+00	-3.450697370000000e-02	2.127207800000000e-01
5.626469095850004e-02	-6.829911500000000e-01	1.259942280000000e+00	7.308283099999999e+00	-3.411224270000000e-02	2.118829700000000e-01
5.647316851801198e-02	-6.642318300000000e-01	1.249197890000000e+00	7.246100000000000e+00	-3.372693090000001e-02	2.110687300000000e-01
5.668164607752391e-02	-6.455525300000000e-01	1.238573410000000e+00	7.184528599999999e+00	-3.334403750000002e-02	2.102549800000000e-01
5.689012363703585e-02	-6.269856000000000e-01	1.228074190000000e+00	7.123613200000000e+00	-3.295786500000000e-02	2.094257600000000e-01
5.709860119654778e-02	-6.085501300000000e-01	1.217712710000000e+00	7.063406100000000e+00	-3.256689560000001e-02	2.085791500000000e-01
5.730707875605971e-02	-5.902615600000000e-01	1.207502700000000e+00	7.003949700000000e+00	-3.217482780000000e-02	2.077296300000000e-01
5.751558967198118e-02	-5.721373700000001e-01	1.197452070000000e+00	6.945256500000000e+00	-3.178805140000002e-02	2.068990300000000e-01
5.772406723149311e-02	-5.541761600000000e-01	1.187559000000000e+00	6.887312800000000e+00	-3.141100090000000e-02	2.061020000000000e-01
5.793254479100505e-02	-5.364014500000001e-01	1.177813620000000e+00	6.830087100000000e+00	-3.104287560000002e-02	2.053361600000000e-01
5.814102235051698e-02	-5.188125200000000e-01	1.168201850000000e+00	6.773546800000000e+00	-3.067629119999998e-02	2.045781900000000e-01
5.834949991002891e-02	-5.014416200000000e-01	1.158711960000000e+00	6.717669200000000e+00	-3.030049730000002e-02	2.037943200000000e-01
5.855797746954086e-02	-4.843000500000000e-01	1.149338800000000e+00	6.662444600000000e+00	-2.990774679999999e-02	2.029594300000000e-01
5.876645502905279e-02	-4.674139600000000e-01	1.140085180000000e+00	6.607869800000000e+00	-2.949814670000002e-02	2.020725700000000e-01
5.897493258856472e-02	-4.507943800000000e-01	1.130958290000000e+00	6.553946700000000e+00	-2.908104300000000e-02	2.011619700000000e-01
5.918341014807667e-02	-4.344460300000000e-01	1.121966220000000e+00	6.500683100000001e+00	-2.867206509000003e-02	2.002753700000000e-01
5.939192106399811e-02	-4.183745200000000e-01	1.113113700000000e+00	6.448091100000000e+00	-2.828640363000000e-02	1.994591600000000e-01
5.960039862351005e-02	-4.025700100000000e-01	1.104400800000000e+00	6.396187100000000e+00	-2.793154837999999e-02	1.987377000000000e-01
5.980887618302198e-02	-3.870477000000000e-01	1.095824190000000e+00	6.344988800000000e+00	-2.760390851000001e-02	1.980995900000000e-01
6.001735374253392e-02	-3.718027600000000e-01	1.087379790000000e+00	6.294504099999999e+00	-2.729085120000001e-02	1.975039600000000e-01
6.022583130204585e-02	-3.568606900000000e-01	1.079066280000000e+00	6.244721900000000e+00	-2.697756160000002e-02	1.968993000000000e-01
6.043430886155778e-02	-3.422273299999999e-01	1.070884260000000e+00	6.195613600000001e+00	-2.665419314000000e-02	1.962477800000000e-01
6.064278642106972e-02	-3.279191700000000e-01	1.062835700000000e+00	6.147139700000000e+00	-2.632011131000002e-02	1.955388699999999e-01
6.085126398058166e-02	-3.139381400000000e-01	1.054920450000000e+00	6.099270100000000e+00	-2.598328836000000e-02	1.947922300000000e-01
6.105974154009359e-02	-3.002798800000000e-01	1.047135657000000e+00	6.052002600000000e+00	-2.565561153000000e-02	1.940459700000000e-01
6.126825245601504e-02	-2.869427500000000e-01	1.039475508000000e+00	6.005363700000000e+00	-2.534599960000000e-02	1.933362900000000e-01
6.147673001552698e-02	-2.739119300000000e-01	1.031933632000000e+00	5.959402600000001e+00	-2.505523834000000e-02	1.926804000000000e-01
6.168520757503892e-02	-2.611970900000000e-01	1.024506169000000e+00	5.914160500000000e+00	-2.477601863999999e-02	1.920716200000000e-01
6.189368513455085e-02	-2.487893500000000e-01	1.017193722000000e+00	5.869652000000000e+00	-2.449779786200000e-02	1.914861700000000e-01
6.210216269406279e-02	-2.367054300000000e-01	1.010000761000000e+00	5.825845900000000e+00	-2.421279918490004e-02	1.908988100000001e-01
6.231064025357472e-02	-2.249428500000000e-01	1.002933932000000e+00	5.782683900000000e+00	-2.392027788199999e-02	1.902935700000000e-01
6.251911781308665e-02	-2.135083400000000e-01	9.959984610000000e-01	5.740100700000000e+00	-2.362701400999999e-02	1.896715100000000e-01
6.272759537259860e-02	-2.023967300000000e-01	9.891966730000000e-01	5.698059500000000e+00	-2.334378382999999e-02	1.890453700000000e-01
6.293607293211052e-02	-1.915995600000000e-01	9.825273250000000e-01	5.656574299999999e+00	-2.308004108000000e-02	1.884322900000000e-01
6.314458384803198e-02	-1.811134300000000e-01	9.759874450000000e-01	5.615701700000001e+00	-2.283985502000001e-02	1.878459300000000e-01
6.335306140754390e-02	-1.709246300000000e-01	9.695729530000000e-01	5.575506800000000e+00	-2.262091314000001e-02	1.872917000000000e-01
6.356153896705585e-02	-1.610397000000000e-01	9.632800040000000e-01	5.536041700000000e+00	-2.241693796999999e-02	1.867694800000000e-01
6.377001652656779e-02	-1.514458400000000e-01	9.571049149999999e-01	5.497302000000000e+00	-2.222170506000001e-02	1.862767700000000e-01
6.397849408607971e-02	-1.421501200000000e-01	9.510435750000000e-01	5.459239599999999e+00	-2.203220910999999e-02	1.858115300000000e-01
6.418697164559166e-02	-1.331402800000000e-01	9.450910280000000e-01	5.421775800000000e+00	-2.184872983000002e-02	1.853704030000000e-01
6.439544920510359e-02	-1.244129300000000e-01	9.392423060000000e-01	5.384846900000000e+00	-2.167302636000001e-02	1.849454900000000e-01
6.460392676461552e-02	-1.159574300000000e-01	9.334943690000000e-01	5.348431499999999e+00	-2.150604785000000e-02	1.845237840000000e-01
6.481240432412746e-02	-1.077643400000000e-01	9.278488470000000e-01	5.312554900000000e+00	-2.134619176999999e-02	1.840901010000000e-01
6.502091524004892e-02	-9.983196000000000e-02	9.223135290000000e-01	5.277277000000000e+00	-2.119031294000000e-02	1.836338420000000e-01
6.522939279956086e-02	-9.215093000000001e-02	9.169000100000002e-01	5.242654200000000e+00	-2.103653076000001e-02	1.831578710000000e-01
6.543787035907279e-02	-8.472794600000000e-02	9.116201040000000e-01	5.208713600000000e+00	-2.088644412500001e-02	1.826805080000000e-01
6.564634791858473e-02	-7.754926199999999e-02	9.064810990000000e-01	5.175437799999999e+00	-2.074553374749999e-02	1.822308200000000e-01
6.585482547809667e-02	-7.061529900000001e-02	9.014825530000000e-01	5.142780800000001e+00	-2.062050603700000e-02	1.818345220000000e-01
6.606330303760860e-02	-6.390834100000001e-02	8.966153260000000e-01	5.110692700000000e+00	-2.051533863700000e-02	1.815001750000000e-01
6.627178059712054e-02	-5.741948500000001e-02	8.918642949999999e-01	5.079145400000000e+00	-2.042836390600003e-02	1.812116640000000e-01
6.648025815663247e-02	-5.113670940000000e-02	8.872138930000000e-01	5.048140000000000e+00	-2.035215628500001e-02	1.809329700000000e-01
6.668873571614441e-02	-4.505224200000000e-02	8.826536250000001e-01	5.017704100000000e+00	-2.027710555000001e-02	1.806236530000000e-01
6.689724663206585e-02	-3.916704300000000e-02	8.781795310000000e-01	4.987860100000000e+00	-2.019646434000003e-02	1.802583679999999e-01
6.710572419157780e-02	-3.347533999999999e-02	8.737947010000000e-01	4.958613900000000e+00	-2.011038258000002e-02	1.798408620000000e-01
6.731420175108972e-02	-2.798321000000003e-02	8.695060740000000e-01	4.929944999999999e+00	-2.002674705000002e-02	1.794039000000000e-01
6.752267931060166e-02	-2.267649000000001e-02	8.653205969999999e-01	4.901819800000000e+00	-1.995755900000003e-02	1.789957000000000e-01
6.773115687011361e-02	-1.755192000000001e-02	8.612422229999999e-01	4.874212699999999e+00	-1.991307214000000e-02	1.786583800000000e-01
6.793963442962553e-02	-1.259035000000000e-02	8.572713599999998e-01	4.847119300000000e+00	-1.989688980999998e-02	1.784098200000000e-01
6.814811198913746e-02	-7.782030000000009e-03	8.534063039999998e-01	4.820565100000000e+00	-1.990424927000000e-02	1.782362300000000e-01
6.835658954864941e-02	-3.117229999999999e-03	8.496460400000002e-01	4.794582600000000e+00	-1.992472537000001e-02	1.781001900000000e-01
6.856506710816133e-02	1.408750000000014e-03	8.459913699999998e-01	4.769192400000000e+00	-1.994808200000001e-02	1.779603200000000e-01
6.877357802408279e-02	5.792319999999990e-03	8.424442900000000e-01	4.744391900000000e+00	-1.996945463000001e-02	1.777899800000000e-01
6.898205558359473e-02	1.003679999999998e-02	8.390066300000000e-01	4.720145800000000e+00	-1.999129490000000e-02	1.775871900000001e-01
6.919053314310665e-02	1.413707000000000e-02	8.356777900000000e-01	4.696411500000000e+00	-2.002096510000001e-02	1.773713400000001e-01
6.939901070261860e-02	1.810629000000000e-02	8.324538999999999e-01	4.673156900000000e+00	-2.006601029999999e-02	1.771696600000000e-01
6.960748826213053e-02	2.194866999999998e-02	8.293289600000000e-01	4.650375600000000e+00	-2.012921510000001e-02	1.770019500000000e-01
6.981596582164246e-02	2.568123000000000e-02	8.262956999999999e-01	4.628089500000000e+00	-2.020697720000000e-02	1.768708800000000e-01
7.002444338115441e-02	2.931144000000000e-02	8.233473799999999e-01	4.606323400000000e+00	-2.029150280000001e-02	1.767635300000000e-01
7.023292094066633e-02	3.284582999999999e-02	8.204806700000000e-01	4.585089699999999e+00	-2.037569250000000e-02	1.766620000000000e-01
7.044139850017826e-02	3.628613000000002e-02	8.176946400000000e-01	4.564375600000000e+00	-2.045747210000002e-02	1.765549100000000e-01
7.064990941609973e-02	3.962794000000000e-02	8.149912999999999e-01	4.544145800000000e+00	-2.054083420000000e-02	1.764434900000000e-01
7.085838697561166e-02	4.287335000000001e-02	8.123734099999999e-01	4.524366300000001e+00	-2.063334440000002e-02	1.763398299999999e-01
7.106686453512359e-02	4.601719999999999e-02	8.098437599999998e-01	4.505023900000000e+00	-2.074142320000003e-02	1.762567100000001e-01
7.127534209463553e-02	4.907051999999998e-02	8.074043600000000e-01	4.486136900000001e+00	-2.086586140000002e-02	1.761995300000000e-01
7.148381965414746e-02	5.203514000000001e-02	8.050568700000000e-01	4.467745800000000e+00	-2.100091430000002e-02	1.761607400000000e-01
7.169229721365940e-02	5.492339000000002e-02	8.028015900000000e-01	4.449884100000000e+00	-2.113706470000000e-02	1.761237200000000e-01
7.190077477317133e-02	5.773965000000000e-02	8.006372400000000e-01	4.432561000000000e+00	-2.126654720000000e-02	1.760735099999999e-01
7.210925233268327e-02	6.048824999999999e-02	7.985606700000000e-01	4.415734199999999e+00	-2.138798620000000e-02	1.760063800000000e-01
7.231772989219520e-02	6.317064999999999e-02	7.965663500000000e-01	4.399341000000000e+00	-2.150770750000001e-02	1.759326200000000e-01
7.252624080811666e-02	6.578404000000002e-02	7.946483500000000e-01	4.383315900000000e+00	-2.163681190000000e-02	1.758727500000000e-01
7.273471836762860e-02	6.833054999999999e-02	7.928018500000000e-01	4.367627900000000e+00	-2.178548629999999e-02	1.758459000000000e-01
7.294319592714055e-02	7.080520000000001e-02	7.910246300000000e-01	4.352296300000000e+00	-2.195799620000001e-02	1.758597399999999e-01
7.315167348665247e-02	7.321419999999999e-02	7.893176699999999e-01	4.337376000000000e+00	-2.215096830000000e-02	1.759077700000000e-01
7.336015104616440e-02	7.555539999999998e-02	7.876844000000000e-01	4.322929000000000e+00	-2.235531099999999e-02	1.759737200000000e-01
7.356862860567635e-02	7.783444000000000e-02	7.861281799999998e-01	4.308986300000000e+00	-2.256118210000000e-02	1.760404800000000e-01
7.377710616518827e-02	8.005175999999997e-02	7.846503300000000e-01	4.295529600000000e+00	-2.276292310000001e-02	1.761018300000000e-01
7.398558372470021e-02	8.221012000000000e-02	7.832487000000000e-01	4.282501699999999e+00	-2.296127910000001e-02	1.761652700000000e-01
7.419409464062167e-02	8.431200000000000e-02	7.819187399999999e-01	4.269834100000001e+00	-2.316201940000001e-02	1.762484800000000e-01
7.440257220013362e-02	8.635721999999998e-02	7.806561300000000e-01	4.257485100000000e+00	-2.337154100000000e-02	1.763678200000000e-01
7.461104975964555e-02	8.834978999999998e-02	7.794590099999998e-01	4.245460200000000e+00	-2.359273400000000e-02	1.765279599999999e-01
7.481952731915748e-02	9.028542000000001e-02	7.783283199999999e-01	4.233803399999999e+00	-2.382323770000001e-02	1.767168800000000e-01
7.502800487866942e-02	9.216750000000003e-02	7.772676100000000e-01	4.222568200000000e+00	-2.405704670000000e-02	1.769104200000000e-01
7.523648243818136e-02	9.399122000000000e-02	7.762794300000000e-01	4.211781700000000e+00	-2.428819209999999e-02	1.770827199999999e-01
7.544495999769328e-02	9.575759000000000e-02	7.753618799999998e-01	4.201420800000000e+00	-2.451417160000000e-02	1.772183200000001e-01
7.565343755720523e-02	9.746559000000000e-02	7.745079999999999e-01	4.191422100000000e+00	-2.473717350000000e-02	1.773186800000000e-01
7.586191511671717e-02	9.911676999999997e-02	7.737071500000000e-01	4.181709000000001e+00	-2.496213759999999e-02	1.774009500000000e-01
7.607042603263861e-02	1.007146400000000e-01	7.729489300000002e-01	4.172232300000000e+00	-2.519307320000000e-02	1.774892500000000e-01
7.627890359215055e-02	1.022608500000000e-01	7.722280500000001e-01	4.162995900000000e+00	-2.543032730000000e-02	1.776035800000000e-01
7.648738115166248e-02	1.037592200000000e-01	7.715466500000000e-01	4.154052800000001e+00	-2.567034770000000e-02	1.777529000000000e-01
7.669585871117442e-02	1.052053500000000e-01	7.709136100000000e-01	4.145475200000000e+00	-2.590836810000000e-02	1.779345399999999e-01
7.690433627068635e-02	1.066001600000000e-01	7.703404899999998e-01	4.137313400000000e+00	-2.614210890000000e-02	1.781381400000000e-01
7.711281383019829e-02	1.079369200000000e-01	7.698367500000000e-01	4.129568900000001e+00	-2.637455250000001e-02	1.783549400000000e-01
7.732129138971022e-02	1.092147300000000e-01	7.694050900000000e-01	4.122193800000000e+00	-2.661341090000000e-02	1.785826600000000e-01
7.752976894922216e-02	1.104322800000000e-01	7.690414800000001e-01	4.115110600000000e+00	-2.686718099999999e-02	1.788257100000000e-01
7.773824650873409e-02	1.115925700000000e-01	7.687370300000000e-01	4.108255500000000e+00	-2.713986850000000e-02	1.790902200000000e-01
7.794675742465555e-02	1.127001100000000e-01	7.684816500000000e-01	4.101603400000000e+00	-2.742763560000000e-02	1.793775499999999e-01
7.815523498416749e-02	1.137579100000000e-01	7.682681499999998e-01	4.095171400000000e+00	-2.771912920000000e-02	1.796809100000000e-01
7.836371254367942e-02	1.147696300000000e-01	7.680929300000000e-01	4.089005100000001e+00	-2.799988769999998e-02	1.799854200000000e-01
7.857219010319136e-02	1.157311000000000e-01	7.679546500000000e-01	4.083146100000000e+00	-2.825907750000000e-02	1.802748600000000e-01
7.878066766270329e-02	1.166411100000000e-01	7.678526100000000e-01	4.077603000000000e+00	-2.849465140000000e-02	1.805395600000000e-01
7.898914522221523e-02	1.174928700000000e-01	7.677838999999999e-01	4.072350500000001e+00	-2.871464340000000e-02	1.807811900000000e-01
7.919762278172716e-02	1.182841000000000e-01	7.677440799999998e-01	4.067346100000000e+00	-2.893358179999998e-02	1.810136900000000e-01
7.940610034123910e-02	1.190135800000000e-01	7.677294599999999e-01	4.062547700000000e+00	-2.916572039999999e-02	1.812569300000000e-01
7.961457790075102e-02	1.196845100000000e-01	7.677395600000000e-01	4.057942400000000e+00	-2.941860830000000e-02	1.815280500000000e-01
7.982308881667248e-02	1.203022400000000e-01	7.677790100000000e-01	4.053543600000000e+00	-2.969017050000001e-02	1.818349300000000e-01
8.003156637618442e-02	1.208709300000000e-01	7.678553200000000e-01	4.049376600000000e+00	-2.997059440000001e-02	1.821728400000000e-01
8.024004393569636e-02	1.213949800000000e-01	7.679769100000000e-01	4.045460100000000e+00	-3.024752650000000e-02	1.825278200000000e-01
8.044852149520829e-02	1.218723900000000e-01	7.681479900000000e-01	4.041787400000000e+00	-3.051204180000000e-02	1.828830400000000e-01
